AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1945-11,11/01/1945,11/30/1945,Box 346,1,80,80,http://catalog.archives.gov/id/17279374,Arctic
AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1945-12,12/01/1945,12/31/1945,Box 346,1,73,73,http://catalog.archives.gov/id/17279450,Arctic
AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1946-01,01/01/1946,01/31/1946,Box 346,1,67,67,http://catalog.archives.gov/id/17279519,Arctic
AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1946-02,02/01/1946,02/28/1946,Box 346,1,61,61,http://catalog.archives.gov/id/17279582,Arctic
AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1946-03,03/01/1946,03/31/1946,Box 346,1,67,67,http://catalog.archives.gov/id/17279651,Arctic
AMMEN (DD-527),24,118-A1,Box 346,Ammen-DD-527-1946-04,04/01/1946,04/30/1946,Box 346,1,36,36,http://catalog.archives.gov/id/17279690,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-04,04/01/1951,04/30/1951,Box 109,1,70,70,http://catalog.archives.gov/id/17279762,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-05,05/01/1951,05/31/1951,Box 109,1,72,72,http://catalog.archives.gov/id/17279837,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-06,06/01/1951,06/30/1951,Box 109,1,83,83,http://catalog.archives.gov/id/17279922,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-07,07/01/1951,07/31/1951,Box 109,1,76,76,http://catalog.archives.gov/id/17280000,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-08,08/01/1951,08/01/1951,Box 109,1,88,88,http://catalog.archives.gov/id/17280090,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-09,09/01/1951,09/30/1951,Box 109,1,65,65,http://catalog.archives.gov/id/17280158,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-10,10/01/1951,10/31/1951,Box 109,1,67,67,http://catalog.archives.gov/id/17280227,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-11,11/01/1951,11/30/1951,Box 109,1,65,65,http://catalog.archives.gov/id/17280294,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1951-12,12/01/1951,12/31/1951,Box 109,1,67,67,http://catalog.archives.gov/id/17280363,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-01,01/01/1952,01/31/1952,Box 109,1,67,67,http://catalog.archives.gov/id/17280432,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-02,02/01/1952,02/29/1952,Box 109,1,65,65,http://catalog.archives.gov/id/17280499,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-03,03/01/1952,03/31/1952,Box 109,1,85,85,http://catalog.archives.gov/id/17280586,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-04,04/01/1952,04/30/1952,Box 109,1,77,77,http://catalog.archives.gov/id/17280665,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-05,05/01/1952,05/31/1952,Box 109,1,73,73,http://catalog.archives.gov/id/17280740,Arctic
AMMEN (DD-527),24,118-B,Box 109,Ammen-DD-527-1952-06,06/01/1952,06/30/1952,Box 109,1,82,82,http://catalog.archives.gov/id/17280824,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-07,07/01/1952,07/31/1952,Box 110,1,94,94,http://catalog.archives.gov/id/17280920,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-08,08/01/1952,08/01/1952,Box 110,1,82,82,http://catalog.archives.gov/id/17281004,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-09,09/01/1952,09/30/1952,Box 110,1,73,73,http://catalog.archives.gov/id/17281079,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-10,10/01/1952,10/31/1952,Box 110,1,85,85,http://catalog.archives.gov/id/17281166,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-11,11/01/1952,11/30/1952,Box 110,1,89,89,http://catalog.archives.gov/id/17281257,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1952-12,12/01/1952,12/31/1952,Box 110,1,74,74,http://catalog.archives.gov/id/17281333,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-01,01/01/1953,01/31/1953,Box 110,1,75,75,http://catalog.archives.gov/id/17281411,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-02,02/01/1953,02/28/1953,Box 110,1,67,67,http://catalog.archives.gov/id/17281481,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-03,03/01/1953,03/31/1953,Box 110,1,70,70,http://catalog.archives.gov/id/17281553,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-04,04/01/1953,04/30/1953,Box 110,1,69,69,http://catalog.archives.gov/id/17281625,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-05,05/01/1953,05/31/1953,Box 110,1,81,81,http://catalog.archives.gov/id/17281708,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-06,06/01/1953,06/30/1953,Box 110,1,84,84,http://catalog.archives.gov/id/17281795,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-07,07/01/1953,07/31/1953,Box 110,1,73,73,http://catalog.archives.gov/id/17281871,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-08,08/01/1953,08/01/1953,Box 110,1,81,81,http://catalog.archives.gov/id/17281954,Arctic
AMMEN (DD-527),24,118-B,Box 110,Ammen-DD-527-1953-09,09/01/1953,09/30/1953,Box 110,1,88,88,http://catalog.archives.gov/id/17282045,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1953-10,10/01/1953,10/31/1953,Box 111,1,91,91,http://catalog.archives.gov/id/17282138,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1953-11,11/01/1953,11/30/1953,Box 111,1,99,99,http://catalog.archives.gov/id/17282240,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1953-12,12/01/1953,12/31/1953,Box 111,1,88,88,http://catalog.archives.gov/id/17282331,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-01,01/01/1954,01/31/1954,Box 111,1,73,73,http://catalog.archives.gov/id/17282407,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-02,02/01/1954,02/28/1954,Box 111,1,67,67,http://catalog.archives.gov/id/17282476,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-03,03/01/1954,03/31/1954,Box 111,1,69,69,http://catalog.archives.gov/id/17282548,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-04,04/01/1954,04/30/1954,Box 111,1,67,67,http://catalog.archives.gov/id/17282617,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-05,05/01/1954,05/31/1954,Box 111,1,68,68,http://catalog.archives.gov/id/17282687,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-06,06/01/1954,06/30/1954,Box 111,1,66,66,http://catalog.archives.gov/id/17282757,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-07,07/01/1954,07/31/1954,Box 111,1,66,66,http://catalog.archives.gov/id/17282825,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-08,08/01/1954,08/01/1954,Box 111,1,69,69,http://catalog.archives.gov/id/17282896,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-09,09/01/1954,09/30/1954,Box 111,1,67,67,http://catalog.archives.gov/id/17282965,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-10,10/01/1954,10/31/1954,Box 111,1,69,69,http://catalog.archives.gov/id/17283037,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-11,11/01/1954,11/30/1954,Box 111,1,65,65,http://catalog.archives.gov/id/17283105,Arctic
AMMEN (DD-527),24,118-B,Box 111,Ammen-DD-527-1954-12,12/01/1954,12/31/1954,Box 111,1,67,67,http://catalog.archives.gov/id/17283174,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-01,01/01/1955,01/31/1955,Box 112,1,73,73,http://catalog.archives.gov/id/17283249,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-02,02/01/1955,02/28/1955,Box 112,1,62,62,http://catalog.archives.gov/id/17283313,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-03,03/01/1955,03/31/1955,Box 112,1,70,70,http://catalog.archives.gov/id/17283385,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-04,04/01/1955,04/30/1955,Box 112,1,66,66,http://catalog.archives.gov/id/17283453,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-05,05/01/1955,05/31/1955,Box 112,1,68,68,http://catalog.archives.gov/id/17283523,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-06,06/01/1955,06/30/1955,Box 112,1,68,68,http://catalog.archives.gov/id/17283593,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-07,07/01/1955,07/31/1955,Box 112,1,100,100,http://catalog.archives.gov/id/17283695,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-08,08/01/1955,08/01/1955,Box 112,1,101,101,http://catalog.archives.gov/id/17283798,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-09,09/01/1955,09/30/1955,Box 112,1,100,100,http://catalog.archives.gov/id/17283900,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-10,10/01/1955,10/31/1955,Box 112,1,102,102,http://catalog.archives.gov/id/17284005,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-11,11/01/1955,11/30/1955,Box 112,1,103,103,http://catalog.archives.gov/id/17284110,Arctic
AMMEN (DD-527),24,118-B,Box 112,Ammen-DD-527-1955-12,12/01/1955,12/31/1955,Box 112,1,103,103,http://catalog.archives.gov/id/17284215,Arctic
AMMEN (DD-527),24,118-C,Box 146,Ammen-DD-527-1956-01,01/01/1956,01/31/1956,Box 146,1,108,108,http://catalog.archives.gov/id/17284326,Arctic
AMMEN (DD-527),24,118-C,Box 146,Ammen-DD-527-1956-02,02/01/1956,02/29/1956,Box 146,1,100,100,http://catalog.archives.gov/id/17284428,Arctic
AMMEN (DD-527),24,118-C,Box 146,Ammen-DD-527-1956-03,03/01/1956,03/31/1956,Box 146,1,109,109,http://catalog.archives.gov/id/17284539,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-04,04/01/1956,04/30/1956,Box 147,1,106,106,http://catalog.archives.gov/id/17284647,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-05,05/01/1956,05/31/1956,Box 147,1,103,103,http://catalog.archives.gov/id/17284754,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-06,06/01/1956,06/30/1956,Box 147,1,106,106,http://catalog.archives.gov/id/17284862,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-07,07/01/1956,07/31/1956,Box 147,1,95,95,http://catalog.archives.gov/id/17284959,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-08,08/01/1956,08/01/1956,Box 147,1,98,98,http://catalog.archives.gov/id/17285059,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-09,09/01/1956,09/30/1956,Box 147,1,92,92,http://catalog.archives.gov/id/17285154,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-10,10/01/1956,10/31/1956,Box 147,1,95,95,http://catalog.archives.gov/id/17285251,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-11,11/01/1956,11/30/1956,Box 147,1,92,92,http://catalog.archives.gov/id/17285345,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1956-12,12/01/1956,12/31/1956,Box 147,1,95,95,http://catalog.archives.gov/id/17285442,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1957-01,01/01/1957,01/31/1957,Box 147,1,95,95,http://catalog.archives.gov/id/17285539,Arctic
AMMEN (DD-527),24,118-C,Box 147,Ammen-DD-527-1957-02,02/01/1957,02/28/1957,Box 147,1,86,86,http://catalog.archives.gov/id/17285627,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-03,03/01/1957,03/31/1957,Box 148,1,95,95,http://catalog.archives.gov/id/17285724,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-04,04/01/1957,04/30/1957,Box 148,1,87,87,http://catalog.archives.gov/id/17285813,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-05,05/01/1957,05/31/1957,Box 148,1,95,95,http://catalog.archives.gov/id/17285910,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-06,06/01/1957,06/30/1957,Box 148,1,91,91,http://catalog.archives.gov/id/17286003,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-07,07/01/1957,07/31/1957,Box 148,1,94,94,http://catalog.archives.gov/id/17286099,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-08,08/01/1957,08/01/1957,Box 148,1,95,95,http://catalog.archives.gov/id/17286198,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-09,09/01/1957,09/30/1957,Box 148,1,92,92,http://catalog.archives.gov/id/17286292,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-10,10/01/1957,10/31/1957,Box 148,1,98,98,http://catalog.archives.gov/id/17286393,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-11,11/01/1957,11/30/1957,Box 148,1,92,92,http://catalog.archives.gov/id/17286487,Arctic
AMMEN (DD-527),24,118-C,Box 148,Ammen-DD-527-1957-12,12/01/1957,12/31/1957,Box 148,1,95,95,http://catalog.archives.gov/id/17286584,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-01,01/01/1958,01/31/1958,Box 149,1,95,95,http://catalog.archives.gov/id/17286681,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-02,02/01/1958,02/28/1958,Box 149,1,86,86,http://catalog.archives.gov/id/17286769,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-03,03/01/1958,03/31/1958,Box 149,1,95,95,http://catalog.archives.gov/id/17286866,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-04,04/01/1958,04/30/1958,Box 149,1,92,92,http://catalog.archives.gov/id/17286960,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-05,05/01/1958,05/31/1958,Box 149,1,95,95,http://catalog.archives.gov/id/17287060,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-06,06/01/1958,06/30/1958,Box 149,1,92,92,http://catalog.archives.gov/id/17287154,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-07,07/01/1958,07/31/1958,Box 149,1,94,94,http://catalog.archives.gov/id/17287250,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-08,08/01/1958,08/01/1958,Box 149,1,95,95,http://catalog.archives.gov/id/17287347,Arctic
AMMEN (DD-527),24,118-C,Box 149,Ammen-DD-527-1958-09,09/01/1958,09/30/1958,Box 149,1,92,92,http://catalog.archives.gov/id/17287441,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1958-10,10/01/1958,10/31/1958,Box 150,1,95,95,http://catalog.archives.gov/id/17287538,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1958-11,11/01/1958,11/30/1958,Box 150,1,92,92,http://catalog.archives.gov/id/17287632,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1958-12,12/01/1958,12/31/1958,Box 150,1,98,98,http://catalog.archives.gov/id/17287733,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1959-01,01/01/1959,01/31/1959,Box 150,1,95,95,http://catalog.archives.gov/id/17287830,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1959-02,02/01/1959,02/28/1959,Box 150,1,86,86,http://catalog.archives.gov/id/17287919,Arctic
AMMEN (DD-527),24,118-C,Box 150,Ammen-DD-527-1959-03,03/01/1959,03/31/1959,Box 150,1,95,95,http://catalog.archives.gov/id/17288017,Arctic
